Frequency (Hz),-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
2000000000.0,-34.649,-33.624,-32.621,-31.582,-30.637,-29.653,-28.62,-27.446,-26.654,-25.624,-24.544,-23.793,-22.783,-21.778,-20.821,-19.821,-18.912,-17.936,-16.946,-15.975,-14.965,-14.134,-13.247,-12.356,-11.344,-10.39,-9.518,-8.542,-7.512,-6.563,-5.609
2100000000.0,-34.815,-33.81,-32.815,-31.792,-30.844,-29.802,-28.797,-27.619,-26.827,-25.813,-24.732,-23.959,-22.95,-21.94,-20.984,-19.986,-19.073,-18.105,-17.099,-16.129,-15.099,-14.276,-13.382,-12.495,-11.481,-10.525,-9.678,-8.706,-7.668,-6.738,-5.77
2200000000.0,-34.735,-33.693,-32.712,-31.68,-30.739,-29.723,-28.735,-27.532,-26.733,-25.716,-24.648,-23.863,-22.85,-21.849,-20.861,-19.87,-18.944,-17.967,-16.964,-16.0,-14.966,-14.132,-13.242,-12.345,-11.333,-10.393,-9.53,-8.569,-7.531,-6.596,-5.622
2300000000.0,-34.902,-33.92,-32.893,-31.849,-30.891,-29.883,-28.895,-27.725,-26.944,-25.896,-24.831,-24.041,-23.024,-22.005,-21.044,-20.041,-19.122,-18.141,-17.141,-16.165,-15.135,-14.301,-13.4,-12.515,-11.505,-10.567,-9.71,-8.761,-7.717,-6.782,-5.829
2400000000.0,-34.879,-33.89,-32.886,-31.851,-30.891,-29.856,-28.875,-27.698,-26.899,-25.861,-24.814,-24.012,-22.988,-21.982,-21.011,-20.018,-19.092,-18.115,-17.114,-16.14,-15.109,-14.28,-13.391,-12.502,-11.493,-10.549,-9.71,-8.746,-7.72,-6.794,-5.835
2500000000.0,-34.808,-33.799,-32.841,-31.793,-30.868,-29.845,-28.808,-27.648,-26.844,-25.831,-24.766,-23.982,-22.941,-21.945,-20.974,-19.976,-19.046,-18.08,-17.066,-16.104,-15.088,-14.245,-13.368,-12.462,-11.471,-10.521,-9.68,-8.736,-7.708,-6.793,-5.835
2600000000.0,-34.758,-33.797,-32.825,-31.796,-30.803,-29.811,-28.789,-27.632,-26.812,-25.787,-24.736,-23.92,-22.889,-21.902,-20.93,-19.929,-19.009,-18.025,-17.026,-16.04,-14.999,-14.173,-13.283,-12.391,-11.389,-10.463,-9.617,-8.668,-7.638,-6.732,-5.774
2700000000.0,-34.861,-33.839,-32.864,-31.849,-30.898,-29.874,-28.878,-27.712,-26.905,-25.874,-24.828,-23.994,-22.977,-21.957,-21.003,-19.989,-19.074,-18.093,-17.094,-16.108,-15.074,-14.253,-13.355,-12.46,-11.463,-10.534,-9.702,-8.759,-7.749,-6.841,-5.891
2800000000.0,-34.88,-33.902,-32.913,-31.872,-30.924,-29.876,-28.896,-27.707,-26.926,-25.912,-24.845,-24.006,-22.987,-21.964,-20.991,-19.999,-19.078,-18.086,-17.07,-16.091,-15.07,-14.231,-13.343,-12.444,-11.443,-10.507,-9.684,-8.741,-7.732,-6.834,-5.876
2900000000.0,-34.943,-34.028,-33.024,-31.97,-30.991,-29.98,-29.007,-27.829,-27.041,-25.997,-24.937,-24.108,-23.103,-22.076,-21.098,-20.114,-19.164,-18.204,-17.197,-16.198,-15.173,-14.333,-13.452,-12.568,-11.567,-10.653,-9.811,-8.882,-7.886,-7.012,-6.056
3000000000.0,-35.284,-34.333,-33.328,-32.308,-31.328,-30.295,-29.27,-28.095,-27.33,-26.283,-25.234,-24.371,-23.367,-22.331,-21.373,-20.365,-19.442,-18.454,-17.439,-16.46,-15.411,-14.583,-13.687,-12.785,-11.788,-10.857,-10.039,-9.108,-8.121,-7.23,-6.298
3100000000.0,-35.275,-34.323,-33.283,-32.332,-31.302,-30.306,-29.313,-28.147,-27.348,-26.322,-25.262,-24.384,-23.377,-22.341,-21.388,-20.374,-19.446,-18.453,-17.441,-16.463,-15.416,-14.559,-13.666,-12.774,-11.774,-10.855,-10.023,-9.107,-8.125,-7.249,-6.319
3200000000.0,-35.492,-34.48,-33.494,-32.463,-31.503,-30.5,-29.466,-28.305,-27.537,-26.473,-25.435,-24.541,-23.54,-22.512,-21.52,-20.518,-19.6,-18.584,-17.589,-16.595,-15.546,-14.692,-13.8,-12.891,-11.887,-10.955,-10.13,-9.219,-8.237,-7.354,-6.433
3300000000.0,-35.288,-34.307,-33.324,-32.27,-31.32,-30.34,-29.295,-28.118,-27.374,-26.328,-25.27,-24.36,-23.383,-22.358,-21.358,-20.356,-19.42,-18.422,-17.405,-16.432,-15.38,-14.528,-13.629,-12.72,-11.719,-10.776,-9.961,-9.04,-8.058,-7.187,-6.273
3400000000.0,-35.362,-34.297,-33.392,-32.337,-31.427,-30.379,-29.373,-28.199,-27.399,-26.351,-25.298,-24.417,-23.39,-22.395,-21.406,-20.396,-19.469,-18.46,-17.468,-16.488,-15.423,-14.573,-13.665,-12.76,-11.764,-10.834,-10.01,-9.091,-8.109,-7.251,-6.352
